uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
19085,3,38,34,41,60,58,80,126,221,385
9688,20,55,80,68,87,87,93,124,157,274
7082,18,49,55,56,81,75,90,114,195,312
3271,19,27,48,43,93,79,89,147,182,318
18138,16,51,57,60,83,104,94,126,173,281
6067,3,21,34,32,71,56,78,134,220,397
2442,10,30,56,54,68,75,84,126,207,336
10508,74,30,21,45,81,67,79,132,206,310
16592,16,33,25,139,57,64,60,104,201,346
8814,20,35,32,35,81,97,118,131,204,292
8231,69,34,51,39,52,46,81,117,184,372
5119,17,24,41,48,66,74,97,118,218,342
14778,68,49,27,52,69,68,86,119,188,319
14438,4,12,46,38,60,75,106,134,190,381
11841,60,76,63,157,84,61,73,87,138,246
8545,12,20,51,44,90,79,100,152,218,279
5823,20,33,56,160,100,82,84,111,149,250
14654,15,28,63,54,79,108,101,121,175,301
15773,23,37,47,61,87,104,94,125,177,290
9862,57,41,65,164,83,56,69,95,153,262
15995,7,18,27,54,74,82,105,152,189,338
8701,21,32,35,35,59,68,76,127,219,373
4659,13,21,41,31,56,58,84,155,238,348
17397,25,66,50,144,79,69,67,124,163,258
16768,10,22,23,27,69,50,74,152,240,379
2125,24,50,61,59,83,81,84,130,181,292
1715,61,43,25,33,72,78,80,129,158,366
17133,6,8,31,48,66,68,88,135,199,398
5305,31,63,67,56,103,76,108,100,155,286
1470,9,27,55,33,72,81,78,97,195,399
3889,32,39,45,34,60,68,91,127,211,338
19813,3,37,69,66,73,75,107,138,183,295
12604,1,17,55,44,75,82,88,159,197,327
7606,14,36,65,170,90,98,71,102,154,245
10523,46,59,54,60,82,82,64,115,191,292
13025,37,23,43,34,67,67,71,128,187,388
18352,28,24,34,28,53,85,109,111,217,356
15132,34,56,62,63,97,77,90,141,176,249
12984,34,32,69,72,95,77,85,123,177,281
15036,71,59,60,47,100,78,72,110,179,269
11546,3,20,41,47,96,97,122,159,184,277
15777,127,57,63,147,79,70,70,90,122,220
341,24,54,79,47,99,93,86,121,162,280
14339,30,25,44,162,72,81,91,109,163,268
18215,7,19,41,60,84,93,103,129,192,318
4795,9,38,59,180,66,73,75,123,173,250
5183,38,54,50,35,61,64,92,130,178,343
7030,15,35,48,156,76,68,77,98,159,313
12021,11,23,69,52,99,94,104,147,174,272
12121,19,32,56,61,87,86,107,136,176,285
5148,72,65,55,141,59,59,70,97,144,283
15737,116,56,59,43,84,68,72,114,138,295
7642,2,34,50,42,43,65,98,135,188,389
947,104,63,59,158,64,57,57,98,132,253
5174,4,39,52,58,97,76,66,139,183,332
9612,42,72,63,173,87,65,75,98,135,235
4548,3,20,32,32,49,73,65,104,189,479
19411,12,15,69,40,58,69,86,118,212,366
5100,4,27,38,47,72,83,101,164,193,317
12973,7,15,30,43,60,87,107,157,169,371
17805,15,34,44,57,72,63,68,146,177,369
2948,24,61,64,173,83,88,69,91,144,248
824,15,28,31,143,86,68,111,136,164,263
14086,8,27,54,175,127,92,96,118,136,213
5897,15,20,52,57,76,96,94,120,154,361
11637,68,69,59,57,91,93,70,108,150,280
323,6,21,43,165,82,103,90,136,164,236
7784,4,12,30,43,46,69,67,136,217,422
16419,26,48,72,70,79,75,74,125,179,297
2925,29,55,73,164,80,77,71,76,134,286
878,5,26,36,47,68,72,96,133,219,344
3205,6,22,55,56,89,78,98,149,184,309
9568,1,16,49,44,73,85,113,163,193,308
19878,37,42,49,162,87,68,82,113,152,253
17081,108,66,57,145,83,58,65,82,135,246
11352,15,34,34,37,48,82,107,142,194,352
11595,19,33,63,170,61,78,69,98,167,287
3201,11,26,32,47,74,84,107,149,181,334
8353,55,29,53,38,70,75,98,148,165,314
11718,30,55,56,41,77,98,75,108,191,314
6428,5,46,54,48,75,91,105,140,185,297
15025,47,68,57,165,79,68,67,110,141,243
6519,31,56,75,46,57,61,73,142,181,323
16918,36,24,44,142,67,70,88,112,186,276
3240,9,43,39,55,80,82,104,166,160,308
7142,28,62,66,44,82,97,95,113,171,287
4001,14,21,44,20,51,59,91,136,198,411
3252,33,30,38,37,72,77,86,140,202,330
8891,4,19,45,50,62,79,94,141,192,360
11503,32,29,41,54,65,59,102,135,189,339
18976,14,22,44,50,62,64,87,134,210,358
10904,14,18,25,26,66,93,89,142,206,366
15183,20,25,47,48,81,89,95,154,176,310
19565,14,50,53,150,92,68,78,103,151,286
3227,6,16,46,39,42,58,92,124,198,425
6919,94,47,53,53,91,66,87,113,176,265
12830,3,21,47,162,65,65,76,128,169,310
2364,123,56,87,153,71,54,52,82,130,237
19108,16,29,56,168,100,89,89,119,135,244
16339,4,11,39,35,80,69,107,150,214,337
7683,11,31,49,58,65,100,104,116,205,306
18968,13,22,42,43,71,91,114,144,193,312
11515,11,29,49,158,83,79,87,111,156,282
13866,4,19,43,49,97,64,88,109,200,373
15494,21,35,38,47,61,73,86,119,203,362
13821,35,35,53,63,77,83,72,102,190,335
15072,8,32,50,56,91,86,85,146,188,304
217,12,26,34,36,60,75,85,121,192,404
11820,31,45,58,161,80,67,76,100,152,275
14777,123,48,49,162,76,75,69,94,130,219
8775,43,55,58,67,84,69,92,140,165,272
3480,40,42,61,174,82,76,78,104,151,237
11099,44,62,58,177,87,73,57,98,156,233
2173,32,46,56,51,68,92,99,112,170,319
15796,11,27,67,65,101,100,89,127,178,280
2469,12,7,37,44,32,52,59,128,259,416
14972,24,36,54,46,70,95,89,113,185,333
3941,7,35,70,175,95,80,79,102,140,263
19704,48,49,53,172,91,86,83,103,131,229
9555,7,30,37,37,64,71,94,132,179,395
16175,6,16,52,35,51,81,90,167,230,318
14247,50,17,34,138,49,55,71,117,177,337
10065,22,8,36,38,49,72,93,160,213,355
7894,69,55,58,164,99,89,66,85,134,226
9031,2,24,38,53,78,100,109,151,204,287
5219,123,15,38,38,56,56,42,106,181,390
4639,15,41,73,173,73,71,76,108,157,258
19535,76,65,51,53,60,68,84,115,152,321
94,18,58,86,69,99,85,86,107,161,276
17181,18,36,66,158,72,58,60,102,172,303
14851,40,42,56,173,81,64,59,103,148,279
18175,34,41,66,64,80,83,97,98,162,320
14248,22,41,62,60,77,76,86,126,204,291
13208,38,40,40,160,66,74,77,104,168,278
8475,36,67,71,67,87,72,98,110,151,286
8966,13,17,38,155,82,61,80,131,193,275
11385,14,38,62,185,91,87,75,91,152,250
6622,15,24,33,61,72,98,106,133,175,328
10223,96,81,63,50,73,75,67,110,160,270
15636,33,41,34,37,56,68,98,107,247,324
6329,6,40,45,46,57,74,122,160,192,304
14792,4,25,43,43,60,69,101,120,229,352
782,9,25,82,165,100,92,83,108,148,234
14286,16,21,45,37,64,74,73,99,211,405
18087,15,21,59,57,81,93,88,126,209,296
9619,10,24,60,167,78,101,74,116,145,271
5728,26,35,60,158,86,81,85,110,154,250
18158,44,64,64,158,74,80,80,92,140,249
1819,40,62,58,146,57,69,66,91,169,287
8716,61,59,62,59,86,94,79,104,169,272
7691,30,19,44,149,57,88,73,117,167,301
12228,33,34,59,163,74,67,71,112,144,288
4109,855,8,14,113,11,2,3,3,15,22
4390,17,36,41,49,77,79,75,136,230,305
16310,25,58,61,57,84,70,75,107,170,338
9078,57,89,64,51,87,65,65,128,175,264
16708,14,27,37,55,80,79,90,135,198,330
3926,30,46,91,62,92,82,84,112,166,280
17018,97,15,22,44,68,88,102,140,176,293
18967,37,46,42,39,68,64,69,146,186,348
804,15,17,34,53,108,88,104,135,196,295
385,16,41,31,36,59,92,100,171,189,310
12662,11,26,53,42,53,75,83,122,207,373
11522,84,60,64,152,66,61,68,115,134,241
622,30,51,48,36,74,74,94,138,185,315
10034,31,21,36,53,64,66,79,115,240,340
10593,123,14,37,62,64,76,82,112,177,298
13210,20,56,42,50,83,65,100,132,173,324
10426,2,20,38,36,57,47,68,109,167,502
15241,33,24,28,32,82,65,77,114,172,418
19363,10,22,59,145,74,113,80,130,154,259
12864,82,13,31,31,43,88,101,150,218,288
2167,145,33,30,28,57,83,89,114,177,289
4700,68,73,53,32,65,64,74,106,154,356
4870,4,10,31,42,62,90,111,143,222,332
17114,40,60,48,156,83,80,61,100,162,255
17038,11,21,80,66,59,78,110,129,174,317
17870,22,32,69,46,63,68,73,134,182,356
8983,2,18,18,47,56,62,101,172,207,363
11652,43,52,60,153,63,79,86,103,148,258
8154,133,34,39,154,70,53,65,122,135,240
14347,43,45,40,33,61,52,101,112,183,375
16691,3,10,41,50,78,70,110,133,208,344
14205,11,22,29,36,64,92,121,143,197,330
12280,9,45,54,61,87,74,78,108,156,374
18717,67,64,85,46,83,57,76,114,151,302
6051,31,31,37,41,76,82,70,99,176,402
2773,10,39,54,148,71,92,92,120,149,271
16542,65,65,63,59,70,67,64,97,159,336
5200,73,69,71,152,64,65,68,79,138,266
16965,31,23,49,52,64,70,87,126,187,356
5503,38,54,28,44,71,62,82,141,175,350
1937,4,2,22,38,71,80,92,119,176,442
14105,20,21,26,61,94,85,103,136,194,305
4249,15,24,39,42,57,95,109,152,185,327
1871,40,49,65,178,91,77,71,91,155,228
3790,19,23,38,24,50,46,89,167,223,366
9307,13,38,48,165,71,61,65,101,168,315
3383,19,37,42,150,58,66,78,117,182,296
7752,19,30,26,23,46,77,90,124,187,423
8884,43,48,54,67,78,98,107,120,167,263
5095,42,12,21,23,34,50,67,120,239,437
104,36,74,53,145,74,64,74,118,148,259
5981,39,66,55,58,95,77,81,97,179,298
2976,19,37,81,167,96,76,80,84,153,252
11758,18,32,58,44,82,77,85,126,167,356
4629,30,40,41,55,74,82,93,141,172,317
19997,77,59,57,167,89,64,68,96,133,235
13361,59,52,62,59,102,87,73,113,148,290
1945,51,61,59,57,75,71,105,128,162,276
725,15,48,84,56,83,81,97,115,187,279
14916,14,46,44,38,44,73,85,129,210,362
15205,109,54,63,45,60,63,74,119,158,300
11748,33,42,42,154,59,62,79,105,173,296
16598,3,12,51,159,113,106,92,117,148,245
19679,118,51,76,42,80,72,80,96,157,273
8594,65,64,49,154,76,62,67,88,137,283
10594,6,29,50,182,82,73,62,116,168,278
10125,8,30,44,45,71,72,92,152,236,296
13950,7,34,46,150,81,106,96,113,164,249
3023,27,27,36,41,57,60,71,158,215,353
177,59,84,73,148,75,62,63,86,150,245
9700,8,38,54,58,102,83,79,127,197,300
18432,83,33,19,25,45,44,83,129,239,345
10433,16,41,37,40,58,91,91,140,189,342
7497,40,52,63,179,73,82,72,108,147,229
18019,4,16,26,47,61,92,113,153,229,305
2161,92,75,66,165,73,67,57,81,127,242
6820,4,18,32,38,60,56,88,112,189,449
11294,50,60,73,47,90,88,99,110,166,262
12708,37,34,57,43,48,90,108,126,194,308
12193,28,34,36,36,56,59,73,120,200,403
10047,50,53,78,163,83,72,66,93,135,252
1294,25,61,75,168,69,85,81,107,132,242
15279,3,18,63,164,99,90,111,135,145,218
2496,92,26,23,25,49,40,82,116,201,391
10713,31,73,66,63,70,67,67,124,160,324
16938,11,31,96,67,80,69,93,137,178,283
14682,5,19,46,57,106,99,101,140,186,287
1922,15,59,59,169,106,91,85,94,135,232
6097,3,18,39,175,88,102,100,109,169,243
3099,7,19,42,58,71,90,71,128,207,353
19526,21,44,67,61,79,91,92,116,184,290
13053,23,37,50,44,62,70,78,120,210,351
11721,21,67,41,63,85,76,85,132,186,289
4899,6,17,35,43,71,94,92,146,196,346
450,24,42,68,57,87,70,88,131,178,300
12038,6,27,52,66,75,100,110,126,188,296
19205,9,41,42,50,81,89,112,135,177,310
1335,26,39,48,163,79,81,89,105,172,243
8423,66,62,59,46,79,78,76,130,176,273
19191,86,58,68,166,68,67,75,91,135,231
14231,52,37,22,32,55,79,92,133,207,336
6267,51,42,70,163,88,78,68,98,145,242
6213,32,14,30,25,55,68,82,109,182,448
2740,16,30,40,52,89,98,104,127,173,316
11575,51,51,50,53,75,93,95,119,185,273
19688,54,52,50,72,82,62,75,122,159,317
9630,48,32,39,38,60,70,77,147,207,327
3815,10,38,63,52,90,70,76,142,206,299
13161,20,25,35,51,60,70,78,128,225,353
16035,125,63,46,159,80,57,54,85,137,239
9940,13,38,51,172,63,72,80,119,163,274
13292,22,25,45,54,69,90,91,150,174,325
13862,8,21,63,173,97,96,98,113,143,234
16353,24,28,51,40,85,96,98,125,192,306
3493,31,46,62,57,97,83,108,122,167,272
17244,24,29,53,59,99,105,105,129,167,275
9981,72,63,54,148,83,55,65,102,157,246
6336,49,76,70,60,99,64,79,114,147,287
17750,14,13,51,43,79,77,84,130,217,337
12770,9,21,47,36,93,98,120,166,192,264
6729,32,37,52,51,84,73,78,126,165,347
19001,3,37,46,162,87,80,84,126,167,254
4062,5,13,42,32,62,82,88,128,227,367
17340,7,15,35,33,57,75,91,106,225,402
3510,51,15,40,34,80,100,107,138,174,306
11051,31,48,65,54,91,95,97,120,175,269
11783,44,52,56,64,88,83,69,110,166,313
6173,41,36,67,48,74,76,77,110,199,317
7038,13,26,68,69,98,101,127,124,159,260
3086,14,51,61,162,75,86,80,111,154,251
1751,3,11,34,47,57,63,66,125,225,415
12499,37,42,49,160,98,82,75,106,155,241
3842,30,27,60,27,53,61,84,119,186,398
5498,0,15,35,42,52,98,79,115,227,382
19684,6,23,48,152,65,81,76,139,201,255
6909,24,44,43,24,54,71,88,124,232,341
14400,63,53,58,52,74,64,85,118,169,309
227,4,18,22,21,50,55,87,138,209,442
4115,43,49,56,61,71,78,81,143,160,303
8864,13,32,35,42,78,114,93,148,187,303
7258,108,67,64,158,74,75,54,74,128,243
2995,6,41,59,62,87,99,98,130,158,306
17374,65,70,92,156,82,71,61,84,127,237
15326,25,30,32,33,78,85,103,161,172,326
14250,2,31,46,50,70,71,83,133,195,365
15957,66,68,48,163,69,70,78,113,137,233
3442,25,36,55,50,84,85,93,162,176,279
3632,77,87,64,152,77,66,58,98,136,230
9332,21,58,52,54,61,60,72,126,182,359
16495,3,21,47,149,69,64,82,123,181,307
5500,24,33,77,167,113,96,79,91,136,229
14049,50,40,43,38,63,96,92,119,195,309
13729,4,37,52,157,58,85,73,120,159,301
4536,12,29,40,56,90,94,90,122,190,322
18286,18,16,34,49,70,76,82,124,180,396
18943,21,65,52,41,86,99,87,132,185,277
8642,54,70,58,54,67,82,87,126,163,284
18767,20,46,69,62,76,66,74,128,185,319
7335,16,48,58,42,82,75,100,158,167,299
5033,8,22,57,63,93,83,91,143,194,292
5536,51,72,55,45,96,88,79,115,153,291
12298,8,21,50,70,99,84,79,114,199,322
18470,23,53,66,75,104,71,70,101,172,310
6255,63,76,62,153,90,76,66,88,137,234
14375,23,41,38,46,61,67,72,178,197,322
7739,71,44,44,36,60,68,93,121,188,320
2334,64,70,49,69,74,80,79,115,154,291
8476,88,64,56,33,68,67,66,93,148,362
5075,52,68,65,55,88,79,79,111,166,282
14128,18,23,51,160,96,90,96,115,139,257
7277,60,46,56,158,91,84,73,105,140,232
12640,18,41,72,61,104,74,97,114,159,305
12151,12,31,58,64,102,94,100,119,181,284
12854,65,52,56,177,83,76,67,90,145,234
10068,12,41,59,72,92,94,99,143,169,264
124,24,37,72,174,100,91,84,97,135,231
17209,19,48,70,176,86,85,83,93,145,240
17044,12,29,50,57,83,96,89,136,169,324
14354,19,37,31,44,70,72,76,122,218,356
18435,10,22,44,55,73,59,109,146,207,321
12337,2,15,34,41,83,100,83,162,222,304
18438,8,27,52,46,89,71,93,166,212,282
7778,6,26,43,63,83,95,108,134,196,292
8741,27,31,60,155,89,79,77,105,156,266
1878,66,76,71,50,81,70,66,123,161,281
8563,15,41,41,50,73,64,84,121,193,363
4956,12,19,54,42,68,79,136,158,188,289
1874,28,32,54,145,72,63,104,111,157,279
1805,28,25,48,154,60,65,72,105,166,322
18207,11,42,41,49,76,75,106,154,179,312
6175,9,33,47,45,85,101,96,125,202,303
8271,5,19,34,62,86,121,120,139,179,281
10386,46,62,38,158,97,56,69,88,163,268
243,0,11,23,36,44,88,98,158,219,368
17938,9,29,68,187,97,74,97,100,148,237
15677,46,81,71,48,92,81,59,112,156,299
10506,29,60,73,158,80,77,80,96,150,242
1012,2,28,69,182,81,69,97,94,156,268
16845,11,23,33,26,39,62,80,142,241,388
9834,108,53,59,152,63,56,69,82,151,252
7902,140,57,50,43,75,70,82,106,150,272
16517,27,25,21,35,64,62,102,164,178,367
2287,25,31,40,46,68,68,89,121,227,330
17201,8,19,48,40,77,78,87,130,236,323
3208,5,20,26,27,65,65,94,133,195,416
12351,122,22,27,27,50,56,78,125,177,361
11386,123,60,45,42,82,77,80,106,145,285
11147,2,12,30,44,64,89,111,161,224,309
17804,82,22,37,31,69,65,80,146,200,313
13363,16,32,39,56,80,101,103,126,187,305
18791,14,35,72,72,91,91,93,141,173,263
2190,0,19,20,36,43,55,67,128,225,452
9746,51,45,45,162,88,76,79,111,150,238
9854,73,45,35,37,57,66,59,100,192,381
10762,27,46,57,60,100,85,64,112,156,338
283,25,19,48,171,62,62,59,90,163,346
10784,51,59,79,66,69,77,74,103,177,290
11443,30,47,49,59,74,80,88,117,202,299
16194,3,15,49,55,78,96,113,141,204,292
13943,3,17,41,49,65,65,99,125,173,409
19776,4,31,32,48,67,69,74,113,210,398
4324,24,47,43,37,58,65,77,148,191,355
11672,24,75,80,57,102,90,77,109,157,274
11581,4,18,49,39,74,93,134,150,170,315
8781,8,20,36,153,60,78,91,139,159,302
17617,89,33,32,50,62,80,89,132,183,295
17849,22,26,45,31,83,94,103,129,201,311
3158,6,23,46,54,71,87,102,146,206,305
7550,7,33,53,83,87,85,106,151,181,260
11118,23,63,55,44,85,78,62,107,179,349
7063,29,28,43,58,93,94,101,143,180,276
12686,5,32,48,51,86,103,110,108,196,307
12176,53,55,51,150,69,59,80,91,157,280
18229,4,27,51,61,88,79,91,128,192,325
17463,49,65,67,160,73,56,75,110,150,240
11697,33,51,72,162,88,91,79,76,137,256
11382,25,34,48,31,59,59,83,137,204,365
6487,59,66,56,143,83,68,61,87,150,272
18795,3,33,56,153,74,92,97,138,163,237
6869,22,57,76,158,80,70,76,108,132,266
2837,31,50,69,163,89,90,76,99,140,238
17180,29,29,40,147,53,73,92,114,175,293
12011,3,11,37,159,98,87,83,152,167,249
5413,20,45,59,159,83,70,70,104,162,273
14956,24,35,52,155,77,66,80,101,172,283
13711,0,12,33,41,57,76,110,167,202,347
1265,19,29,45,50,79,83,99,131,189,321
3463,36,54,72,161,91,75,78,100,145,233
4513,34,24,42,42,73,56,102,131,209,332
19011,6,57,63,37,56,57,69,145,216,340
12954,30,41,63,168,72,57,92,103,151,268
11239,28,45,39,153,85,69,89,119,147,271
11362,3,17,31,68,98,95,105,110,173,346
12781,50,51,44,47,77,93,79,126,176,302
16982,66,57,55,44,62,72,75,128,173,313
3407,27,18,37,155,81,79,107,127,176,238
13155,56,64,57,148,89,65,68,100,150,248
4847,12,24,45,55,95,98,108,140,174,294
7937,14,13,37,45,63,81,102,171,212,307
7206,20,39,56,160,87,90,80,116,141,256
14197,11,24,60,39,101,106,119,132,166,287
14442,33,76,52,164,93,86,71,105,133,232
15495,45,46,43,147,78,89,78,91,142,286
9256,11,34,44,61,106,83,74,110,163,359
185,38,20,26,28,46,52,78,137,253,367
3762,7,23,48,158,71,68,84,122,192,273
19721,19,36,44,157,84,92,80,106,161,266
345,11,34,66,162,103,65,81,124,151,248
5059,11,31,57,55,73,89,96,124,171,338
9290,14,17,31,45,70,75,101,137,201,354
786,11,45,61,158,103,102,86,115,147,217
14186,25,45,63,170,90,84,76,92,145,255
18995,52,53,70,50,74,81,66,103,183,313
2389,139,16,22,17,46,55,87,125,184,354
17877,45,38,40,143,57,80,91,117,161,273
9044,10,33,41,160,74,91,107,119,163,248
6398,32,37,55,61,99,69,83,120,165,324
2915,13,38,45,33,73,77,81,125,187,373
952,7,22,45,43,61,68,84,138,175,403
14035,20,51,40,148,71,95,82,98,159,281
19576,34,29,43,37,87,77,108,137,191,302
9414,8,32,57,161,78,71,90,115,159,275
5622,9,10,41,46,65,77,93,151,212,343
3001,32,52,69,157,78,71,92,104,153,237
12915,4,11,36,42,61,85,77,143,248,339
9522,1,35,48,36,51,71,75,143,226,359
721,12,34,45,53,94,100,84,124,190,309
16679,83,63,65,45,76,78,70,100,152,313
14712,54,38,50,168,80,75,58,113,159,250
14459,3,37,58,61,94,82,109,142,160,300
19732,42,56,53,162,90,64,63,98,166,251
19979,6,35,27,53,72,80,83,136,200,354
1302,12,33,65,46,92,87,110,139,165,296
15964,10,18,35,48,73,73,93,154,203,339
11234,8,23,55,49,98,93,89,131,179,321
4415,11,20,43,158,69,98,91,146,166,243
1957,16,45,53,156,56,74,80,125,160,280
15309,12,43,75,162,76,93,74,105,164,241
8203,15,48,65,168,100,80,79,99,145,246
12180,17,39,73,51,79,85,72,155,185,289
9004,7,35,52,43,67,109,112,124,188,309
7343,45,39,34,37,69,74,84,109,175,379
6008,21,42,55,64,96,100,87,122,176,282
6343,30,69,47,169,82,79,82,100,153,234
2246,8,27,49,52,77,68,91,131,210,333
13491,57,53,49,35,56,57,71,94,151,422
6709,47,31,28,140,47,79,92,115,146,320
4027,22,40,75,45,92,99,78,97,162,335
10812,10,46,56,155,82,79,94,129,170,225
6601,16,20,26,55,63,84,103,139,155,384
16962,11,22,55,156,82,89,85,134,155,256
18408,3,17,52,176,101,110,89,105,149,244
408,1,9,25,51,58,85,105,140,217,355
4467,11,30,32,52,93,94,106,130,170,327
18480,90,63,60,171,84,58,59,87,134,239
11430,4,22,50,59,84,97,93,119,200,318
9788,4,22,47,51,65,71,90,127,187,382
8600,61,58,54,41,94,74,59,92,185,327
4557,6,22,30,39,84,94,124,173,174,300
4729,35,27,57,144,77,81,84,116,164,260
2435,25,59,40,42,80,98,115,144,157,285
3223,43,70,53,59,79,75,74,102,176,314
6737,7,25,47,48,78,94,128,162,194,263
7869,21,16,43,40,55,78,102,163,180,347
11636,105,65,79,51,78,70,54,96,173,274
5318,50,68,74,166,80,63,79,89,139,237
15341,0,6,36,43,94,84,103,135,203,342
7124,28,34,39,45,85,77,85,124,171,357
18448,14,25,50,41,61,66,82,100,193,413
18518,11,19,51,52,58,102,117,140,200,295
11741,4,16,27,47,56,94,109,144,198,351
8710,8,25,40,51,73,82,101,124,204,338
8591,11,23,60,62,73,97,122,125,181,291
10945,9,13,42,46,70,78,72,137,217,362
10813,17,33,34,40,61,75,92,140,189,364
14209,45,58,82,169,79,52,77,87,151,245
5648,52,43,36,30,67,72,58,110,181,396
4520,15,47,54,172,70,81,72,102,158,274
10821,17,33,57,56,85,91,91,153,194,268
9771,129,54,42,49,82,81,69,101,151,287
13835,94,51,82,166,81,63,62,77,140,229
4257,8,11,16,27,50,72,110,128,159,465
18001,2,25,34,45,55,86,108,161,221,309
14223,37,36,94,63,100,95,71,116,173,260
4848,41,28,46,42,53,69,77,133,176,380
8883,31,61,68,50,72,73,82,140,167,301
17665,63,39,36,28,46,52,75,112,199,395
12907,5,11,51,55,104,92,107,142,181,298
12946,14,28,59,42,77,55,59,134,223,354
9989,6,9,36,40,59,61,79,134,211,412
19395,5,25,43,157,40,72,63,129,196,316
17162,11,34,53,156,62,69,88,110,157,305
3591,47,62,42,173,91,79,62,92,137,260
12230,8,20,31,143,49,72,76,100,168,379
16233,20,28,47,180,90,81,82,99,156,262
8584,17,35,35,53,100,106,94,136,182,287
17781,24,54,52,51,76,65,90,119,179,335
17279,11,28,44,35,57,86,79,115,171,419
410,49,69,53,54,82,84,79,124,151,300
8121,19,50,44,60,80,88,84,121,195,304
17387,2,23,39,54,78,109,122,134,186,299
16329,32,53,65,49,79,80,95,121,174,297
3007,18,16,51,160,81,98,96,114,147,264
633,40,25,22,42,71,74,119,155,202,295
6903,40,72,76,157,68,80,61,80,140,271
19710,38,36,41,44,70,92,99,131,184,310
211,21,37,43,56,88,81,85,109,178,347
11255,20,63,95,56,93,82,81,112,164,279
15743,68,55,45,50,87,86,86,123,155,290
13553,13,27,23,47,73,79,90,127,231,335
5755,75,56,62,161,96,73,65,93,142,222
15946,4,40,74,55,103,80,97,126,165,302
1775,3,27,42,39,42,57,73,115,236,412
5478,28,62,89,73,98,68,80,117,158,272
