uid,n_null,discret_null
59808,48,48
59809,177,177
59810,55,55
59811,44,44
59812,53,53
59813,65,65
59814,29,29
59815,831,831
59816,35,35
59817,73,73
59818,1013,1013
59819,707,707
59820,68,68
59821,140,140
59822,38,38
59823,55,55
59824,48,48
59825,157,157
59826,57,57
59827,53,53
59828,71,71
59829,61,61
59830,60,60
59831,55,55
59832,35,35
59833,1040,1040
59834,155,155
59835,40,40
59836,49,49
59837,60,60
59838,163,163
59839,58,58
59840,52,52
59841,72,72
59842,52,52
59843,32,32
59844,184,184
59845,135,135
59846,47,47
59847,158,158
59848,31,31
59849,47,47
59850,44,44
59851,63,63
59852,67,67
59853,47,47
59854,42,42
59855,37,37
59856,59,59
59857,32,32
59858,184,184
59859,71,71
59860,40,40
59861,42,42
59862,52,52
59863,68,68
59864,172,172
59865,34,34
59866,45,45
59867,56,56
59868,55,55
59869,29,29
59870,44,44
59871,65,65
59872,166,166
59873,33,33
59874,55,55
59875,34,34
59876,57,57
59877,59,59
59878,34,34
59879,42,42
59880,114,114
59881,709,709
59882,52,52
59883,48,48
59884,53,53
59885,53,53
59886,1043,1043
59887,116,116
59888,57,57
59889,48,48
59890,22,22
59891,57,57
59892,42,42
59893,42,42
59894,43,43
59895,48,48
59896,54,54
59897,66,66
59898,55,55
59899,33,33
59900,46,46
59901,709,709
59902,172,172
59903,47,47
59904,64,64
59905,167,167
59906,28,28
59907,25,25
59908,35,35
59909,39,39
59910,1036,1036
59911,58,58
59912,44,44
59913,68,68
59914,55,55
59915,167,167
59916,61,61
59917,50,50
59918,50,50
59919,161,161
59920,36,36
59921,54,54
59922,43,43
59923,51,51
59924,55,55
59925,72,72
59926,190,190
59927,48,48
59928,54,54
59929,51,51
59930,44,44
59931,69,69
59932,44,44
59933,284,284
59934,62,62
59935,41,41
59936,37,37
59937,59,59
59938,18,18
59939,53,53
59940,68,68
59941,709,709
59942,44,44
59943,62,62
59944,39,39
59945,40,40
59946,44,44
59947,51,51
59948,60,60
59949,49,49
59950,42,42
59951,42,42
59952,55,55
59953,46,46
59954,44,44
59955,65,65
59956,59,59
59957,40,40
59958,35,35
59959,57,57
59960,64,64
59961,36,36
59962,53,53
59963,121,121
59964,44,44
59965,64,64
59966,67,67
59967,51,51
59968,61,61
59969,49,49
59970,1030,1030
59971,168,168
59972,50,50
59973,30,30
59974,1027,1027
59975,17,17
59976,171,171
59977,43,43
59978,35,35
59979,66,66
59980,699,699
59981,170,170
59982,24,24
59983,53,53
59984,180,180
59985,701,701
59986,58,58
59987,185,185
59988,48,48
59989,47,47
59990,53,53
59991,34,34
59992,68,68
59993,37,37
59994,63,63
59995,160,160
59996,58,58
59997,184,184
59998,32,32
59999,56,56
60000,40,40
60001,25,25
60002,57,57
60003,52,52
60004,44,44
60005,43,43
60006,46,46
60007,1102,1102
60008,169,169
60009,162,162
60010,37,37
60011,48,48
60012,54,54
60013,47,47
60014,72,72
60015,45,45
60016,57,57
60017,47,47
60018,68,68
60019,47,47
60020,43,43
60021,40,40
60022,83,83
60023,45,45
60024,64,64
60025,62,62
60026,177,177
60027,48,48
60028,49,49
60029,72,72
60030,42,42
60031,45,45
60032,183,183
60033,54,54
60034,47,47
60035,56,56
60036,63,63
60037,38,38
60038,47,47
60039,63,63
60040,45,45
60041,43,43
60042,56,56
60043,53,53
60044,28,28
60045,67,67
60046,48,48
60047,36,36
60048,43,43
60049,67,67
60050,38,38
60051,49,49
60052,68,68
60053,39,39
60054,38,38
60055,49,49
60056,70,70
60057,58,58
60058,185,185
60059,53,53
60060,44,44
60061,62,62
60062,111,111
60063,55,55
60064,25,25
60065,38,38
60066,57,57
60067,44,44
60068,46,46
60069,41,41
60070,37,37
60071,60,60
60072,33,33
60073,43,43
60074,27,27
60075,48,48
60076,119,119
60077,46,46
60078,196,196
60079,69,69
60080,31,31
60081,50,50
60082,717,717
60083,1014,1014
60084,138,138
60085,1039,1039
60086,36,36
60087,53,53
60088,52,52
60089,156,156
60090,33,33
60091,62,62
60092,52,52
60093,60,60
60094,44,44
60095,42,42
60096,26,26
60097,45,45
60098,43,43
60099,380,380
60100,43,43
60101,47,47
60102,163,163
60103,813,813
60104,47,47
60105,45,45
60106,46,46
60107,50,50
60108,48,48
60109,250,250
60110,26,26
60111,60,60
60112,54,54
60113,109,109
60114,27,27
60115,56,56
60116,76,76
60117,48,48
60118,59,59
60119,35,35
60120,44,44
60121,124,124
60122,41,41
60123,36,36
60124,46,46
60125,125,125
60126,56,56
60127,60,60
60128,132,132
60129,168,168
60130,174,174
60131,696,696
60132,57,57
60133,52,52
60134,173,173
60135,44,44
60136,39,39
60137,173,173
60138,1035,1035
60139,34,34
60140,37,37
60141,53,53
60142,66,66
60143,63,63
60144,51,51
60145,164,164
60146,58,58
60147,58,58
60148,46,46
60149,168,168
60150,52,52
60151,28,28
60152,49,49
60153,33,33
60154,183,183
60155,26,26
60156,174,174
60157,60,60
60158,56,56
60159,55,55
60160,57,57
60161,69,69
60162,41,41
60163,33,33
60164,52,52
60165,1024,1024
60166,57,57
60167,56,56
60168,31,31
60169,65,65
60170,32,32
60171,51,51
60172,42,42
60173,65,65
60174,31,31
60175,37,37
60176,40,40
60177,42,42
60178,119,119
60179,1025,1025
60180,1036,1036
60181,57,57
60182,53,53
60183,69,69
60184,181,181
60185,162,162
60186,174,174
60187,69,69
60188,62,62
60189,55,55
60190,1034,1034
60191,50,50
60192,51,51
60193,180,180
60194,45,45
60195,55,55
60196,161,161
60197,56,56
60198,57,57
60199,51,51
60200,53,53
60201,48,48
60202,253,253
60203,51,51
60204,57,57
60205,36,36
60206,1027,1027
60207,1040,1040
60208,49,49
60209,115,115
60210,52,52
60211,183,183
60212,64,64
60213,62,62
60214,54,54
60215,49,49
60216,62,62
60217,64,64
60218,50,50
60219,59,59
60220,64,64
60221,42,42
60222,53,53
60223,42,42
60224,45,45
60225,54,54
60226,63,63
60227,167,167
60228,52,52
60229,30,30
60230,31,31
60231,156,156
60232,40,40
60233,56,56
60234,1030,1030
60235,56,56
60236,57,57
60237,62,62
60238,37,37
60239,53,53
60240,51,51
60241,65,65
60242,41,41
60243,37,37
60244,107,107
60245,166,166
60246,60,60
60247,51,51
60248,126,126
60249,55,55
60250,41,41
60251,36,36
60252,44,44
60253,159,159
60254,41,41
60255,48,48
60256,48,48
60257,55,55
60258,47,47
60259,1040,1040
60260,61,61
60261,59,59
60262,161,161
60263,68,68
60264,62,62
60265,39,39
60266,170,170
60267,33,33
60268,42,42
60269,43,43
60270,53,53
60271,69,69
60272,58,58
60273,51,51
60274,55,55
60275,38,38
60276,62,62
60277,47,47
60278,54,54
60279,34,34
60280,51,51
60281,44,44
60282,56,56
60283,53,53
60284,45,45
60285,50,50
60286,60,60
60287,53,53
60288,57,57
60289,32,32
60290,39,39
60291,49,49
60292,42,42
60293,177,177
60294,62,62
60295,47,47
60296,46,46
60297,56,56
60298,1040,1040
60299,62,62
60300,46,46
60301,67,67
60302,42,42
60303,31,31
60304,41,41
60305,71,71
60306,53,53
60307,63,63
60308,40,40
60309,40,40
60310,36,36
60311,45,45
60312,59,59
60313,45,45
60314,185,185
60315,49,49
60316,67,67
60317,32,32
60318,40,40
60319,32,32
60320,47,47
60321,38,38
60322,62,62
60323,34,34
60324,161,161
60325,28,28
60326,45,45
60327,47,47
60328,156,156
60329,59,59
60330,56,56
60331,55,55
60332,34,34
60333,66,66
60334,41,41
60335,58,58
60336,47,47
60337,42,42
60338,49,49
60339,55,55
60340,66,66
60341,61,61
60342,34,34
60343,53,53
60344,135,135
60345,53,53
60346,40,40
60347,160,160
60348,67,67
60349,174,174
60350,64,64
60351,55,55
60352,47,47
60353,35,35
60354,64,64
60355,55,55
60356,44,44
60357,46,46
60358,51,51
60359,170,170
60360,61,61
60361,67,67
60362,70,70
60363,55,55
60364,46,46
60365,47,47
60366,59,59
60367,43,43
60368,54,54
60369,177,177
60370,53,53
60371,64,64
60372,68,68
60373,714,714
60374,49,49
60375,44,44
60376,40,40
60377,50,50
60378,45,45
60379,52,52
60380,43,43
60381,44,44
60382,27,27
60383,38,38
60384,81,81
60385,64,64
60386,48,48
60387,229,229
60388,135,135
60389,58,58
60390,56,56
60391,165,165
60392,229,229
60393,53,53
60394,49,49
60395,158,158
60396,46,46
60397,46,46
60398,32,32
60399,61,61
60400,42,42
60401,51,51
60402,66,66
60403,37,37
60404,59,59
60405,53,53
60406,51,51
60407,173,173
60408,41,41
60409,64,64
60410,57,57
60411,48,48
60412,50,50
60413,161,161
60414,48,48
60415,71,71
60416,30,30
60417,26,26
60418,162,162
60419,65,65
60420,59,59
60421,38,38
60422,44,44
60423,69,69
60424,826,826
60425,169,169
60426,34,34
60427,41,41
60428,59,59
60429,47,47
60430,43,43
60431,49,49
60432,36,36
60433,47,47
60434,43,43
60435,46,46
60436,41,41
60437,167,167
60438,64,64
60439,41,41
60440,61,61
60441,65,65
60442,35,35
60443,48,48
60444,57,57
60445,50,50
60446,64,64
60447,66,66
60448,1024,1024
60449,58,58
60450,171,171
60451,129,129
60452,55,55
60453,46,46
60454,51,51
60455,44,44
60456,42,42
60457,66,66
60458,43,43
60459,53,53
60460,66,66
60461,56,56
60462,55,55
60463,31,31
60464,47,47
60465,60,60
60466,48,48
60467,42,42
60468,184,184
60469,49,49
60470,66,66
60471,34,34
60472,59,59
60473,156,156
60474,45,45
60475,58,58
60476,47,47
60477,57,57
60478,60,60
60479,164,164
60480,42,42
60481,45,45
60482,45,45
60483,61,61
60484,48,48
60485,44,44
60486,55,55
60487,48,48
60488,71,71
60489,61,61
60490,46,46
60491,51,51
60492,51,51
60493,282,282
60494,50,50
60495,41,41
60496,178,178
60497,55,55
60498,35,35
60499,1023,1023
60500,1035,1035
60501,25,25
60502,47,47
60503,62,62
60504,192,192
60505,68,68
60506,678,678
60507,58,58
60508,107,107
60509,28,28
60510,154,154
60511,50,50
60512,1009,1009
60513,173,173
60514,40,40
60515,1037,1037
60516,57,57
60517,56,56
60518,70,70
60519,35,35
60520,46,46
60521,63,63
60522,39,39
60523,28,28
60524,45,45
60525,40,40
60526,104,104
60527,820,820
60528,66,66
60529,47,47
60530,177,177
60531,42,42
60532,46,46
60533,38,38
60534,56,56
60535,75,75
60536,52,52
60537,62,62
60538,62,62
60539,65,65
60540,73,73
60541,109,109
60542,50,50
60543,60,60
60544,61,61
60545,38,38
60546,54,54
60547,143,143
60548,39,39
60549,44,44
60550,52,52
60551,40,40
60552,66,66
60553,55,55
60554,1016,1016
60555,179,179
60556,32,32
60557,61,61
60558,38,38
60559,63,63
60560,52,52
60561,179,179
60562,72,72
60563,39,39
60564,29,29
60565,51,51
60566,47,47
60567,54,54
60568,1024,1024
60569,58,58
60570,66,66
60571,38,38
60572,63,63
60573,44,44
60574,49,49
60575,76,76
60576,54,54
60577,55,55
60578,40,40
60579,48,48
60580,41,41
60581,57,57
60582,58,58
60583,61,61
60584,67,67
60585,52,52
60586,45,45
60587,173,173
60588,155,155
60589,42,42
60590,59,59
60591,48,48
60592,174,174
60593,179,179
60594,35,35
60595,33,33
60596,54,54
60597,44,44
60598,832,832
60599,37,37
60600,64,64
60601,55,55
60602,1021,1021
60603,42,42
60604,51,51
60605,35,35
60606,22,22
60607,46,46
60608,57,57
60609,1030,1030
60610,42,42
60611,64,64
60612,52,52
60613,62,62
60614,42,42
60615,285,285
60616,200,200
60617,43,43
60618,1021,1021
60619,43,43
60620,49,49
60621,45,45
60622,24,24
60623,167,167
60624,38,38
60625,54,54
60626,42,42
60627,171,171
60628,133,133
60629,23,23
60630,82,82
60631,51,51
60632,167,167
60633,44,44
60634,1024,1024
60635,47,47
60636,44,44
60637,43,43
60638,63,63
60639,51,51
60640,251,251
60641,48,48
60642,44,44
60643,43,43
60644,54,54
60645,169,169
60646,36,36
60647,23,23
60648,49,49
60649,68,68
60650,1039,1039
60651,56,56
60652,49,49
60653,57,57
60654,42,42
60655,36,36
60656,67,67
60657,22,22
60658,35,35
60659,44,44
60660,48,48
60661,42,42
60662,58,58
60663,48,48
60664,58,58
60665,60,60
60666,67,67
60667,63,63
60668,176,176
60669,49,49
60670,57,57
60671,33,33
60672,50,50
60673,39,39
60674,52,52
60675,64,64
60676,39,39
60677,61,61
60678,52,52
60679,51,51
60680,43,43
60681,68,68
60682,126,126
60683,45,45
60684,155,155
60685,38,38
60686,41,41
60687,39,39
60688,53,53
60689,170,170
60690,47,47
60691,91,91
60692,711,711
60693,63,63
60694,63,63
60695,177,177
60696,60,60
60697,19,19
60698,172,172
60699,46,46
60700,58,58
60701,44,44
60702,171,171
60703,171,171
60704,66,66
60705,170,170
60706,30,30
60707,293,293
60708,43,43
60709,48,48
60710,52,52
60711,68,68
60712,61,61
60713,50,50
60714,28,28
60715,54,54
60716,39,39
60717,53,53
60718,40,40
60719,45,45
60720,43,43
60721,1035,1035
60722,101,101
60723,185,185
60724,40,40
60725,35,35
60726,59,59
60727,179,179
60728,152,152
60729,54,54
60730,32,32
60731,56,56
60732,58,58
60733,171,171
60734,56,56
60735,48,48
60736,39,39
60737,71,71
60738,52,52
60739,235,235
60740,54,54
60741,35,35
60742,169,169
60743,61,61
60744,47,47
60745,27,27
60746,62,62
60747,31,31
60748,53,53
60749,70,70
60750,44,44
60751,43,43
60752,64,64
60753,187,187
60754,69,69
60755,58,58
60756,45,45
60757,58,58
60758,181,181
60759,51,51
60760,180,180
60761,176,176
60762,159,159
60763,157,157
60764,48,48
60765,61,61
60766,52,52
60767,39,39
60768,163,163
60769,254,254
60770,63,63
60771,57,57
60772,59,59
60773,62,62
60774,38,38
60775,62,62
60776,45,45
60777,40,40
60778,41,41
60779,70,70
60780,71,71
60781,36,36
60782,122,122
60783,42,42
60784,58,58
60785,43,43
60786,68,68
60787,47,47
60788,47,47
60789,61,61
60790,45,45
60791,161,161
60792,107,107
60793,38,38
60794,23,23
60795,174,174
60796,157,157
60797,43,43
60798,164,164
60799,52,52
60800,29,29
60801,42,42
60802,65,65
60803,63,63
60804,48,48
60805,49,49
60806,48,48
60807,37,37
60808,50,50
60809,31,31
60810,163,163
60811,130,130
60812,47,47
60813,52,52
60814,184,184
60815,68,68
60816,49,49
60817,52,52
60818,32,32
60819,37,37
60820,50,50
60821,53,53
60822,35,35
60823,46,46
60824,51,51
60825,176,176
60826,34,34
60827,48,48
60828,52,52
60829,72,72
60830,68,68
60831,158,158
60832,43,43
60833,52,52
60834,64,64
60835,166,166
60836,56,56
60837,37,37
60838,55,55
60839,163,163
60840,24,24
60841,41,41
60842,62,62
60843,56,56
60844,41,41
60845,1046,1046
60846,57,57
60847,46,46
60848,58,58
60849,56,56
60850,40,40
60851,56,56
60852,65,65
60853,59,59
60854,56,56
60855,63,63
60856,35,35
60857,40,40
60858,52,52
60859,61,61
60860,43,43
60861,50,50
60862,53,53
60863,164,164
60864,61,61
60865,44,44
60866,47,47
60867,76,76
60868,716,716
60869,31,31
60870,35,35
60871,53,53
60872,46,46
60873,63,63
60874,38,38
60875,51,51
60876,54,54
60877,70,70
60878,47,47
60879,196,196
60880,40,40
60881,54,54
60882,48,48
60883,274,274
60884,48,48
60885,36,36
60886,43,43
60887,72,72
60888,255,255
60889,69,69
60890,133,133
60891,45,45
60892,65,65
60893,57,57
60894,303,303
60895,159,159
60896,54,54
60897,176,176
60898,161,161
60899,168,168
60900,242,242
60901,67,67
60902,37,37
60903,61,61
60904,162,162
60905,43,43
60906,63,63
60907,41,41
60908,1027,1027
60909,172,172
60910,59,59
60911,35,35
60912,1035,1035
60913,54,54
60914,52,52
60915,1019,1019
60916,1040,1040
60917,41,41
60918,49,49
60919,63,63
60920,60,60
60921,67,67
60922,50,50
60923,65,65
60924,1048,1048
60925,245,245
60926,41,41
60927,229,229
60928,44,44
60929,40,40
60930,55,55
60931,41,41
60932,50,50
60933,48,48
60934,33,33
60935,33,33
60936,53,53
60937,149,149
60938,1102,1102
60939,64,64
60940,46,46
60941,139,139
60942,47,47
60943,180,180
60944,110,110
60945,40,40
60946,54,54
60947,56,56
60948,64,64
60949,60,60
60950,1038,1038
60951,181,181
60952,244,244
60953,39,39
60954,36,36
60955,57,57
60956,46,46
60957,45,45
60958,28,28
60959,36,36
60960,68,68
60961,58,58
60962,34,34
60963,48,48
60964,48,48
60965,43,43
60966,48,48
60967,63,63
60968,41,41
60969,42,42
60970,43,43
60971,47,47
60972,40,40
60973,177,177
60974,39,39
60975,39,39
60976,48,48
60977,44,44
60978,41,41
60979,55,55
60980,159,159
60981,65,65
60982,33,33
60983,57,57
60984,155,155
60985,179,179
60986,163,163
60987,47,47
60988,30,30
60989,54,54
60990,55,55
60991,59,59
60992,45,45
60993,162,162
60994,45,45
60995,59,59
60996,49,49
60997,57,57
60998,52,52
60999,66,66
61000,50,50
61001,63,63
61002,269,269
61003,61,61
61004,61,61
61005,1025,1025
61006,57,57
61007,62,62
61008,43,43
61009,48,48
61010,179,179
61011,36,36
61012,62,62
61013,64,64
61014,57,57
61015,37,37
61016,49,49
61017,173,173
61018,48,48
61019,46,46
61020,63,63
61021,49,49
61022,170,170
61023,42,42
61024,54,54
61025,60,60
61026,54,54
61027,62,62
61028,60,60
61029,61,61
61030,49,49
61031,40,40
61032,28,28
61033,30,30
61034,43,43
61035,57,57
61036,65,65
61037,45,45
61038,43,43
61039,46,46
61040,37,37
61041,58,58
61042,151,151
61043,208,208
61044,40,40
61045,166,166
61046,61,61
61047,43,43
61048,63,63
61049,32,32
61050,68,68
61051,58,58
61052,52,52
61053,47,47
61054,48,48
61055,179,179
61056,179,179
61057,39,39
61058,46,46
61059,165,165
61060,56,56
61061,42,42
61062,50,50
61063,46,46
61064,41,41
61065,36,36
61066,48,48
61067,226,226
61068,70,70
61069,64,64
61070,152,152
61071,54,54
61072,33,33
61073,177,177
61074,55,55
61075,240,240
61076,47,47
61077,42,42
61078,70,70
61079,32,32
61080,40,40
61081,58,58
61082,40,40
61083,56,56
61084,68,68
61085,62,62
61086,47,47
61087,63,63
61088,73,73
61089,46,46
61090,36,36
61091,66,66
61092,48,48
61093,58,58
61094,164,164
61095,57,57
61096,65,65
61097,178,178
61098,22,22
61099,218,218
61100,50,50
61101,1029,1029
61102,46,46
61103,1018,1018
61104,57,57
61105,61,61
61106,44,44
61107,42,42
61108,35,35
61109,52,52
61110,60,60
61111,39,39
61112,46,46
61113,48,48
61114,59,59
61115,1021,1021
61116,61,61
61117,68,68
61118,60,60
61119,48,48
61120,709,709
61121,49,49
61122,1007,1007
61123,60,60
61124,176,176
61125,63,63
61126,52,52
61127,52,52
61128,51,51
61129,139,139
61130,45,45
61131,48,48
61132,43,43
61133,33,33
61134,55,55
61135,52,52
61136,54,54
61137,46,46
61138,50,50
61139,189,189
61140,47,47
61141,67,67
61142,57,57
61143,52,52
61144,810,810
61145,61,61
61146,48,48
61147,48,48
61148,52,52
61149,157,157
61150,52,52
61151,1031,1031
61152,716,716
61153,44,44
61154,681,681
61155,35,35
61156,40,40
61157,40,40
61158,38,38
61159,226,226
61160,62,62
61161,58,58
61162,44,44
61163,59,59
61164,58,58
61165,45,45
