uid,n_null,discret_null
5343,36,36
19040,148,148
5633,47,47
7795,44,44
15440,42,42
9389,55,55
19014,45,45
1709,56,56
14101,33,33
3866,45,45
4243,68,68
13717,48,48
435,166,166
5366,47,47
3030,167,167
896,168,168
38,159,159
19113,168,168
16440,58,58
1216,156,156
12467,164,164
12370,45,45
11074,39,39
14554,173,173
1569,154,154
17633,49,49
120,54,54
3499,47,47
4617,44,44
13930,165,165
19817,46,46
6617,158,158
11120,63,63
4873,52,52
3440,173,173
16122,44,44
4619,52,52
15048,44,44
17768,61,61
1599,44,44
1386,44,44
6468,169,169
17278,172,172
16573,47,47
6317,46,46
14905,46,46
19471,168,168
15632,52,52
10377,160,160
5139,61,61
4998,87,87
5097,54,54
10795,51,51
8295,188,188
495,37,37
9715,48,48
8808,42,42
10559,169,169
9136,54,54
4891,161,161
11478,44,44
11883,162,162
5332,160,160
3067,56,56
19799,51,51
16471,33,33
9886,160,160
1003,58,58
6253,50,50
6079,154,154
18950,51,51
7416,60,60
17042,172,172
6386,62,62
5883,63,63
2768,33,33
19295,159,159
17995,38,38
3156,48,48
10196,61,61
7994,179,179
17699,171,171
8648,56,56
6904,42,42
8811,175,175
18320,47,47
14097,152,152
14204,52,52
2574,60,60
1906,66,66
11733,51,51
10989,168,168
2571,34,34
5957,58,58
2646,40,40
19409,154,154
3875,41,41
12848,62,62
18658,65,65
5720,44,44
15611,40,40
7538,44,44
14772,157,157
3162,154,154
6210,173,173
4791,182,182
1814,178,178
19595,44,44
7773,51,51
10454,39,39
7383,38,38
13152,45,45
18627,169,169
16034,49,49
15395,59,59
1016,162,162
13329,161,161
6618,55,55
13408,31,31
7480,43,43
17866,41,41
1557,33,33
13306,59,59
19643,169,169
19578,45,45
2291,159,159
3444,167,167
3054,39,39
7572,46,46
5985,67,67
366,240,240
8440,173,173
18862,39,39
2071,168,168
2887,177,177
16455,50,50
508,163,163
662,47,47
12162,33,33
16500,54,54
10562,42,42
1348,60,60
6828,157,157
12369,170,170
12083,42,42
12303,39,39
10008,42,42
6944,45,45
213,168,168
76,40,40
556,175,175
18723,227,227
14819,53,53
16892,165,165
10012,52,52
6330,161,161
5986,46,46
4283,169,169
10174,55,55
17009,55,55
1103,59,59
6951,49,49
3977,46,46
9683,158,158
12874,167,167
224,64,64
9840,156,156
10463,35,35
15810,164,164
13421,64,64
12442,48,48
4478,47,47
16974,39,39
1579,62,62
6692,49,49
1886,46,46
6987,43,43
8273,53,53
14183,52,52
7394,43,43
1793,45,45
5651,42,42
1059,175,175
5315,41,41
9913,47,47
12118,36,36
15125,37,37
8939,53,53
700,44,44
19777,42,42
10403,63,63
9647,161,161
3404,47,47
18210,167,167
10388,156,156
1522,170,170
19491,49,49
2443,32,32
12386,40,40
1101,165,165
11174,55,55
5425,66,66
16820,158,158
4296,46,46
3396,42,42
12158,57,57
4911,51,51
18288,158,158
5222,54,54
7406,26,26
17588,150,150
4231,46,46
14123,58,58
10002,61,61
9170,33,33
2353,36,36
18077,167,167
7709,56,56
8388,46,46
18053,45,45
19366,172,172
1038,44,44
12427,57,57
17882,36,36
16092,84,84
12049,37,37
6747,175,175
2540,172,172
8593,30,30
764,165,165
17663,56,56
11154,174,174
971,59,59
11124,56,56
5647,170,170
16068,174,174
5105,43,43
17832,51,51
11706,151,151
10232,168,168
17907,172,172
15869,40,40
7665,55,55
9690,42,42
6243,56,56
8090,183,183
13783,42,42
906,47,47
7900,47,47
15079,156,156
13754,162,162
12191,54,54
381,42,42
14939,46,46
18168,156,156
5482,50,50
3385,35,35
13580,45,45
14115,46,46
19964,49,49
14510,37,37
13000,45,45
6953,65,65
11863,46,46
13227,48,48
7189,56,56
13328,172,172
17258,30,30
7511,35,35
12294,176,176
14880,56,56
3706,159,159
2827,50,50
15231,168,168
615,54,54
9073,50,50
13364,47,47
8717,34,34
18746,155,155
13693,173,173
13829,167,167
5277,150,150
15548,45,45
880,57,57
15594,50,50
19746,47,47
15164,47,47
12926,56,56
318,39,39
15843,43,43
3187,149,149
17527,52,52
7087,63,63
17252,170,170
15762,51,51
14140,167,167
1421,52,52
10015,56,56
47,55,55
14745,35,35
8100,156,156
322,159,159
19773,62,62
6236,46,46
2552,43,43
13681,24,24
102,46,46
2890,46,46
1915,166,166
15784,164,164
6071,36,36
13486,169,169
10029,47,47
15065,42,42
988,175,175
6394,48,48
1704,169,169
17123,163,163
3282,151,151
13452,177,177
14405,158,158
15825,36,36
7401,283,283
16485,164,164
10495,36,36
11549,59,59
1850,67,67
9804,42,42
14695,29,29
10665,53,53
42,164,164
13816,159,159
8025,170,170
14207,157,157
968,42,42
17475,59,59
12131,152,152
8500,156,156
14795,176,176
12327,32,32
8761,43,43
10513,47,47
10218,34,34
7012,62,62
9494,45,45
17426,59,59
9663,170,170
7268,35,35
6452,65,65
14531,150,150
8246,65,65
11171,46,46
2216,43,43
4570,163,163
12769,156,156
4122,48,48
16456,44,44
4667,158,158
7757,53,53
14345,64,64
10383,34,34
9995,173,173
14108,177,177
5280,167,167
16771,49,49
15329,154,154
11933,42,42
9992,45,45
2943,42,42
10935,47,47
9498,48,48
7163,150,150
672,64,64
15254,46,46
9014,154,154
18131,179,179
16853,181,181
18198,52,52
2739,156,156
11113,43,43
6711,51,51
17982,60,60
16817,58,58
2434,44,44
1811,178,178
15060,29,29
11194,165,165
8583,53,53
2220,40,40
7074,166,166
15109,43,43
343,167,167
5678,165,165
16113,45,45
4,181,181
6989,46,46
1447,151,151
17225,49,49
12991,166,166
19254,48,48
1830,44,44
7278,62,62
1909,62,62
306,44,44
14281,172,172
19989,35,35
13345,66,66
12287,169,169
1555,33,33
17272,56,56
3409,171,171
7676,51,51
16730,61,61
14885,171,171
9621,59,59
12894,175,175
8807,166,166
13579,68,68
15170,64,64
16554,57,57
7402,150,150
11968,161,161
7306,55,55
17020,37,37
15726,32,32
4523,171,171
2641,41,41
19967,48,48
15760,54,54
11485,155,155
16461,46,46
4831,24,24
2121,46,46
17002,38,38
13272,40,40
5022,57,57
4007,40,40
2500,49,49
7311,27,27
16228,38,38
3822,58,58
14756,174,174
4021,172,172
11749,187,187
8790,51,51
4600,160,160
10449,50,50
145,206,206
5406,165,165
5974,40,40
14618,161,161
17246,156,156
584,42,42
13264,53,53
2323,32,32
19354,55,55
17108,40,40
16125,162,162
9062,46,46
793,51,51
355,45,45
16632,60,60
1011,47,47
7239,170,170
18571,54,54
15108,33,33
3074,45,45
11550,47,47
5320,50,50
17069,44,44
14179,68,68
7822,41,41
18646,160,160
12057,46,46
18877,28,28
7745,60,60
7059,57,57
9351,44,44
1651,158,158
14030,67,67
7276,174,174
12105,163,163
3865,163,163
16889,47,47
19977,33,33
8774,45,45
15022,30,30
19865,42,42
6088,53,53
18239,39,39
8336,67,67
780,194,194
18135,155,155
14472,49,49
314,42,42
17029,174,174
15432,175,175
18110,176,176
18972,68,68
14620,50,50
11115,178,178
12868,63,63
5699,50,50
4072,162,162
8773,57,57
5551,176,176
19432,45,45
14008,50,50
10164,157,157
1379,85,85
13101,161,161
14499,178,178
8089,170,170
12720,41,41
9682,58,58
15274,51,51
8863,42,42
10788,172,172
14863,164,164
12554,50,50
3403,51,51
14279,64,64
16878,47,47
19331,181,181
8428,54,54
19835,63,63
1601,47,47
11965,39,39
10969,55,55
16869,63,63
11678,42,42
8253,120,120
6105,47,47
10787,49,49
5053,66,66
5435,49,49
6164,42,42
2515,184,184
8548,47,47
3138,42,42
19563,48,48
18165,63,63
4898,42,42
6701,169,169
11129,68,68
18321,45,45
14606,47,47
2971,181,181
10318,180,180
3635,34,34
4626,51,51
6983,49,49
11379,67,67
1718,1050,1050
1856,61,61
19269,172,172
16565,185,185
14268,43,43
19992,45,45
14648,36,36
3251,43,43
5623,159,159
12523,159,159
1829,32,32
199,52,52
12052,180,180
15331,68,68
10372,44,44
1987,57,57
9575,61,61
14166,45,45
8525,55,55
7649,50,50
16481,160,160
19864,162,162
9467,54,54
1548,46,46
5743,69,69
7977,52,52
16182,47,47
5674,46,46
15722,52,52
15424,45,45
17922,40,40
7620,163,163
16397,49,49
19761,59,59
8704,160,160
18476,185,185
836,164,164
8083,277,277
17216,178,178
14308,165,165
6339,63,63
17684,49,49
12795,160,160
16777,60,60
19427,50,50
7070,52,52
11079,47,47
1485,47,47
11446,182,182
5166,36,36
5855,51,51
11011,43,43
16489,40,40
9606,38,38
13483,163,163
14898,57,57
13366,50,50
9126,46,46
4097,164,164
11707,164,164
14802,47,47
1846,154,154
18418,38,38
3584,99,99
3045,49,49
18464,65,65
9363,50,50
5767,162,162
7608,49,49
7995,58,58
10740,44,44
19276,47,47
11265,46,46
11480,34,34
12870,174,174
12484,46,46
16005,51,51
3128,42,42
11504,61,61
19266,183,183
1802,36,36
12884,56,56
14271,33,33
1924,42,42
4850,45,45
15876,66,66
11646,54,54
15269,161,161
7105,48,48
7590,37,37
12538,52,52
8298,53,53
13749,158,158
16703,63,63
10000,154,154
19497,45,45
11579,47,47
3218,70,70
9384,43,43
367,49,49
18411,46,46
10323,40,40
2698,46,46
17881,41,41
6464,184,184
13350,39,39
1201,46,46
13592,163,163
14993,170,170
8306,164,164
85,37,37
9820,57,57
2414,42,42
964,38,38
1921,28,28
14141,60,60
19314,158,158
14355,164,164
9335,34,34
8255,177,177
8669,71,71
8366,161,161
5541,44,44
9898,45,45
8637,23,23
6108,63,63
10057,46,46
11297,49,49
8183,51,51
5088,47,47
19400,161,161
19330,159,159
13200,45,45
2495,208,208
14341,176,176
9121,172,172
15758,45,45
2400,50,50
6393,66,66
9735,48,48
18820,51,51
19000,169,169
12283,52,52
413,37,37
14514,166,166
7252,162,162
8008,179,179
12721,61,61
18160,169,169
1508,32,32
1268,53,53
9613,34,34
16852,37,37
16048,166,166
19927,160,160
1883,51,51
3112,180,180
12992,61,61
1055,157,157
13680,61,61
9003,52,52
5206,44,44
18302,65,65
5433,53,53
11923,36,36
14737,177,177
6631,43,43
15565,48,48
2406,29,29
79,59,59
12020,42,42
17501,58,58
6771,39,39
1297,52,52
203,32,32
1460,150,150
5531,177,177
1940,182,182
4196,162,162
8444,167,167
12426,50,50
4431,41,41
2094,162,162
15640,48,48
19401,156,156
18666,178,178
1288,57,57
14736,48,48
3378,60,60
8678,46,46
12364,181,181
2938,48,48
654,54,54
12903,48,48
9209,44,44
13138,51,51
19701,41,41
7290,154,154
9303,49,49
742,40,40
18349,35,35
4785,156,156
12368,163,163
18816,68,68
9852,34,34
4986,37,37
13997,159,159
17751,43,43
9433,47,47
5607,62,62
14864,44,44
17419,51,51
10357,60,60
2763,68,68
19026,41,41
5566,159,159
17758,47,47
10131,54,54
8711,43,43
14630,173,173
4400,40,40
15467,162,162
152,43,43
3057,175,175
2404,52,52
9570,52,52
3735,45,45
7384,46,46
18645,171,171
7336,36,36
17398,45,45
17075,23,23
8849,164,164
6612,233,233
10334,57,57
7852,58,58
18642,59,59
4957,40,40
12349,44,44
3621,43,43
16661,22,22
10144,168,168
9090,30,30
8684,177,177
17295,60,60
6864,172,172
15067,64,64
5388,223,223
11542,51,51
2633,33,33
2554,48,48
13760,154,154
13603,172,172
10168,51,51
597,41,41
12584,58,58
16050,159,159
13466,54,54
16733,47,47
8631,163,163
8442,35,35
5535,35,35
99,44,44
12599,159,159
7912,151,151
3608,175,175
10292,49,49
6068,44,44
1413,45,45
3675,172,172
8239,57,57
9670,40,40
12253,62,62
12079,66,66
9199,52,52
13180,44,44
12594,164,164
18904,179,179
1580,62,62
15960,157,157
11754,32,32
2319,156,156
18481,38,38
10956,172,172
7967,41,41
1197,66,66
3955,46,46
490,45,45
5947,46,46
8667,59,59
10635,45,45
19888,47,47
17386,59,59
14098,158,158
2511,43,43
9244,157,157
4365,61,61
17636,60,60
13870,52,52
7628,58,58
18563,39,39
17988,50,50
15074,163,163
14221,48,48
18332,155,155
17644,165,165
19368,55,55
11962,45,45
1865,39,39
18449,63,63
19848,170,170
16084,168,168
5609,167,167
1633,34,34
3359,113,113
19626,163,163
11676,161,161
10187,67,67
16325,49,49
11083,60,60
9106,37,37
5874,48,48
6110,46,46
7919,47,47
5948,33,33
14839,61,61
3920,160,160
6307,171,171
16447,48,48
11067,52,52
13833,170,170
632,50,50
14642,30,30
6681,45,45
11847,30,30
13796,153,153
5101,176,176
6590,65,65
16966,170,170
278,49,49
17823,159,159
544,170,170
2874,51,51
4271,41,41
2836,169,169
17996,48,48
18909,40,40
1283,44,44
984,55,55
7180,59,59
8610,62,62
16366,30,30
14784,162,162
8654,45,45
8490,53,53
11089,162,162
19581,62,62
14811,158,158
11279,41,41
3374,166,166
8064,34,34
15519,160,160
18749,162,162
9318,59,59
4450,39,39
10429,176,176
15841,43,43
2280,21,21
13886,59,59
6533,162,162
19110,45,45
8638,45,45
1734,161,161
9464,63,63
4433,161,161
14273,59,59
8518,54,54
10853,44,44
12473,43,43
6890,157,157
6815,160,160
10800,51,51
10211,55,55
7499,54,54
7014,35,35
18929,50,50
12112,163,163
12697,168,168
2955,60,60
936,156,156
15383,56,56
941,47,47
17432,177,177
11389,62,62
6013,47,47
453,164,164
5236,32,32
17074,163,163
2801,125,125
17236,61,61
12392,43,43
1353,46,46
14564,37,37
14266,161,161
13204,51,51
1094,159,159
503,47,47
17061,46,46
14229,56,56
12687,45,45
2928,52,52
2844,174,174
7138,39,39
8611,32,32
13376,225,225
9055,50,50
3936,36,36
10526,166,166
3415,153,153
13639,159,159
10120,32,32
14034,53,53
13722,41,41
13459,53,53
11787,180,180
6358,38,38
16947,40,40
3797,51,51
17674,58,58
17775,59,59
7797,37,37
8175,49,49
501,47,47
13915,48,48
1319,47,47
1040,158,158
12463,171,171
975,44,44
19768,165,165
12117,48,48
7839,163,163
14805,175,175
4837,51,51
40,182,182
14570,164,164
16383,166,166
9777,41,41
11603,38,38
4684,165,165
10685,51,51
16984,159,159
1759,156,156
8048,40,40
4193,51,51
11090,36,36
10269,38,38
3736,58,58
17563,41,41
11958,41,41
19275,177,177
16348,66,66
13876,39,39
15240,37,37
6651,46,46
17141,43,43
267,46,46
6539,46,46
17440,158,158
4093,32,32
16174,159,159
867,58,58
14288,43,43
12246,45,45
4173,50,50
18665,41,41
5090,49,49
7324,56,56
2129,176,176
12229,173,173
296,165,165
5323,46,46
18648,158,158
11300,163,163
18459,53,53
93,38,38
4361,162,162
15316,159,159
3581,175,175
12706,62,62
15540,54,54
3895,171,171
5293,162,162
755,51,51
12814,162,162
6950,46,46
5995,57,57
8978,154,154
19109,171,171
16149,50,50
6782,48,48
18886,174,174
3981,36,36
15839,156,156
9087,170,170
9132,49,49
16724,42,42
7240,37,37
18270,41,41
7587,57,57
8747,61,61
18636,62,62
13745,43,43
4078,55,55
12262,47,47
12324,49,49
13905,154,154
11967,38,38
1746,47,47
8159,54,54
13949,56,56
18235,58,58
3558,155,155
1877,40,40
5611,57,57
6080,56,56
6830,159,159
16917,47,47
6659,31,31
9325,164,164
7808,51,51
11745,62,62
9792,58,58
11334,169,169
9010,43,43
12742,179,179
15605,54,54
5052,59,59
17634,43,43
9623,162,162
16875,178,178
7222,52,52
4612,173,173
13422,38,38
7534,54,54
3508,158,158
2429,234,234
13246,60,60
18797,164,164
7517,174,174
15153,49,49
1021,157,157
15113,72,72
511,172,172
1806,49,49
19682,160,160
8713,172,172
7284,42,42
5294,163,163
13414,175,175
4894,167,167
2725,60,60
10940,48,48
5419,40,40
2653,160,160
2675,47,47
7776,51,51
19561,185,185
17824,163,163
19731,175,175
9986,181,181
218,57,57
12084,178,178
12076,45,45
13140,157,157
997,45,45
894,47,47
231,162,162
15451,46,46
11464,53,53
10387,54,54
13654,152,152
421,39,39
8912,155,155
4489,160,160
18266,23,23
4419,51,51
1549,164,164
5010,62,62
7359,56,56
10864,169,169
16425,25,25
18015,50,50
1147,175,175
13690,46,46
90,43,43
12819,50,50
6992,30,30
15979,48,48
12858,161,161
17217,53,53
10436,49,49
11005,156,156
13033,169,169
16876,44,44
4436,51,51
5182,161,161
3874,161,161
7498,60,60
19987,66,66
3654,171,171
16047,62,62
19367,166,166
16654,36,36
14970,46,46
16591,179,179
883,168,168
15871,60,60
5923,39,39
6150,173,173
1720,47,47
13634,161,161
1897,181,181
3425,40,40
17850,51,51
13385,156,156
9693,30,30
17638,160,160
8208,165,165
9858,49,49
16978,60,60
5181,156,156
1084,45,45
14094,40,40
532,47,47
6997,54,54
19375,166,166
14118,40,40
6753,170,170
3912,25,25
14645,43,43
6947,43,43
9871,45,45
18727,46,46
3670,43,43
8868,47,47
17734,171,171
12969,59,59
8934,48,48
2391,61,61
5157,58,58
13993,162,162
8727,171,171
1733,162,162
18752,168,168
2477,65,65
9841,177,177
19913,48,48
14243,166,166
795,163,163
9429,168,168
5434,170,170
320,59,59
8578,59,59
4069,57,57
10149,166,166
18769,34,34
12719,157,157
1416,43,43
452,35,35
3453,37,37
7035,35,35
12483,160,160
15497,162,162
526,170,170
5362,66,66
4091,169,169
14069,59,59
13535,181,181
5347,48,48
14238,161,161
3427,39,39
1741,40,40
1943,48,48
220,43,43
8509,54,54
2437,36,36
8321,39,39
6595,30,30
3538,58,58
15120,158,158
16704,128,128
1821,172,172
2815,159,159
6689,32,32
13032,184,184
8216,157,157
9640,161,161
17983,47,47
2805,162,162
13373,182,182
8551,52,52
12681,158,158
19815,67,67
559,39,39
4708,46,46
4336,52,52
14652,49,49
3647,47,47
6918,43,43
16191,161,161
10835,65,65
7615,178,178
18806,161,161
4258,158,158
13695,56,56
12404,161,161
19155,43,43
17530,69,69
17173,51,51
14776,52,52
12964,52,52
4234,49,49
2559,54,54
4616,175,175
7166,36,36
2355,51,51
17301,42,42
11307,45,45
11210,54,54
18692,49,49
10973,52,52
19999,49,49
9980,41,41
9235,41,41
15798,183,183
15381,43,43
13968,27,27
3935,163,163
5376,40,40
2672,155,155
14520,61,61
17477,144,144
9511,39,39
18927,41,41
12263,53,53
15768,59,59
16705,153,153
12353,46,46
17830,49,49
561,165,165
9941,59,59
4969,65,65
6576,55,55
9815,44,44
11436,39,39
6491,173,173
5404,175,175
18108,65,65
2169,169,169
840,173,173
3474,44,44
3482,41,41
11251,42,42
6619,61,61
533,35,35
7928,46,46
14732,62,62
11897,53,53
18919,63,63
7064,38,38
7679,56,56
14853,44,44
12952,171,171
6849,164,164
4311,51,51
12288,58,58
4101,49,49
17265,51,51
13543,37,37
7656,171,171
11162,161,161
10027,181,181
19037,65,65
1200,48,48
7949,51,51
9696,170,170
3329,60,60
5711,161,161
7475,94,94
11216,165,165
10175,40,40
2258,41,41
16336,33,33
5145,161,161
14242,44,44
5537,162,162
2627,167,167
18156,182,182
14407,155,155
19759,155,155
798,43,43
17186,40,40
10412,177,177
19236,42,42
16323,167,167
12844,156,156
15195,160,160
13874,50,50
18085,43,43
15509,177,177
2331,36,36
18632,63,63
13674,190,190
2269,165,165
18670,50,50
5263,183,183
15520,50,50
2613,69,69
13258,37,37
12947,55,55
13903,163,163
2012,40,40
5091,161,161
15635,47,47
19394,71,71
4810,48,48
11662,158,158
4922,168,168
2753,41,41
6912,185,185
11474,61,61
14296,159,159
12235,182,182
9211,172,172
8309,39,39
2392,42,42
5838,38,38
19027,40,40
12360,39,39
1618,185,185
4395,48,48
18069,50,50
15138,44,44
1249,53,53
13664,53,53
9140,36,36
4316,41,41
4951,48,48
7002,173,173
5008,41,41
19060,30,30
8250,32,32
9678,49,49
19562,65,65
15001,66,66
6937,64,64
9247,46,46
5467,46,46
7904,174,174
4597,49,49
3268,33,33
13134,51,51
2233,52,52
18231,43,43
1213,168,168
7827,42,42
10750,42,42
18186,163,163
